device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1592766800352910,1592766852638422,"{""city"":""New York"",""state"":""NY""}",[],google,1592766417954261,UA000000104141108
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592768687966759,"{""city"":""Gordon"",""state"":""GA""}",[],google,1592768687966759,UA000000104155641
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592762774587984,1592762868266230,"{""city"":""Tampa"",""state"":""FL""}",[],google,1592762774587984,UA000000104114871
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592762111052466,1592762957522270,"{""city"":""Omaha"",""state"":""NE""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":2090,""price_in_usd"":1045,""quantity"":2}]",google,1592761353576473,UA000000104103905
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592759280413590,"{""city"":""Atmore"",""state"":""AL""}",[],google,1592759280413590,UA000000104087758
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",foam,1592762596122961,1592762602395913,"{""city"":""Weatherford"",""state"":""OK""}",[],instagram,1592762351728145,UA000000104111600
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592761657138539,"{""city"":""High Point"",""state"":""NC""}",[],youtube,1592761657138539,UA000000104106246
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592768539904117,1592768712944247,"{""city"":""Dallas"",""state"":""TX""}",[],google,1592768539904117,UA000000104154754
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592763216527029,"{""city"":""Greenville"",""state"":""MS""}",[],direct,1592763216527029,UA000000104118191
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592766466094477,1592766605463052,"{""city"":""New York"",""state"":""NY""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1592766326772641,UA000000104140463
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592762994904712,1592763120158364,"{""city"":""Anaheim"",""state"":""CA""}",[],google,1592762994904712,UA000000104116518
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592757003021978,"{""city"":""Joplin"",""state"":""MO""}",[],direct,1592757003021978,UA000000104070087
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592766191709865,1592766336120091,"{""city"":""Boise City"",""state"":""ID""}",[],instagram,1592765418055094,UA000000104134262
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592757849996842,1592758009489737,"{""city"":""Houston"",""state"":""TX""}",[],facebook,1592755384350771,UA000000104057531
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592758525626128,"{""city"":""Austin"",""state"":""TX""}",[],direct,1592758525626128,UA000000104081901
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592764746937854,"{""city"":""Johns Creek"",""state"":""GA""}",[],facebook,1592764746937854,UA000000104129393
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592764950417840,1592765213467551,"{""city"":""Clifton"",""state"":""NJ""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1},{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",facebook,1592764699487507,UA000000104129009
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1592759255313104,1592759489295152,"{""city"":""Adairsville"",""state"":""GA""}",[],google,1592759255313104,UA000000104087548
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592758943448788,"{""city"":""Leominster"",""state"":""MA""}",[],facebook,1592758943448788,UA000000104085175
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592761419287404,1592761497116816,"{""city"":""Tonawanda"",""state"":""NY""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":850.5,""price_in_usd"":945,""quantity"":1},{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]",youtube,1592760427627679,UA000000104096681
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592762530686566,1592763768704398,"{""city"":""Newark"",""state"":""NJ""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1592762530686566,UA000000104112991
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592768038982807,1592769169899504,"{""city"":""Turlock"",""state"":""CA""}",[],youtube,1592768017178108,UA000000104151517
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1592766811330438,1592766819681231,"{""city"":""Fayetteville"",""state"":""NC""}",[],google,1592766797660038,UA000000104143648
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592760659884039,"{""city"":""Modesto"",""state"":""CA""}",[],google,1592760659884039,UA000000104098527
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1592767044158218,1592767213604163,"{""city"":""Garland"",""state"":""TX""}",[],instagram,1592763458061978,UA000000104119925
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1592765577361847,1592765940374049,"{""city"":""Fairfield"",""state"":""CA""}",[],facebook,1592765577361847,UA000000104135314
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592759919236185,"{""city"":""Providence"",""state"":""RI""}",[],instagram,1592759919236185,UA000000104092758
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1592759549770454,1592760140563706,"{""city"":""New York"",""state"":""NY""}",[],direct,1592759549770454,UA000000104089840
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592759544698841,1592759546708230,"{""city"":""Reno"",""state"":""NV""}","[{""coupon"":null,""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1795,""price_in_usd"":1795,""quantity"":1}]",facebook,1592759544698841,UA000000104089805
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592763796644817,"{""city"":""Richmond"",""state"":""UT""}",[],email,1592763796644817,UA000000104122414
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592760638841619,"{""city"":""Fort Worth"",""state"":""TX""}",[],facebook,1592760638841619,UA000000104098347
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592755550206733,"{""city"":""Gunnison"",""state"":""CO""}",[],facebook,1592755550206733,UA000000104058810
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592765060245287,"{""city"":""San Antonio"",""state"":""TX""}",[],email,1592765060245287,UA000000104131668
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592764148542095,1592764440144687,"{""city"":""Daly City"",""state"":""CA""}",[],google,1592763383236021,UA000000104119388
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592766405835580,1592766581267455,"{""city"":""Philadelphia"",""state"":""PA""}",[],instagram,1592766405835580,UA000000104141022
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592759258129306,"{""city"":""Charlotte"",""state"":""NC""}",[],direct,1592759258129306,UA000000104087569
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592758718316575,1592758778773590,"{""city"":""Canby"",""state"":""OR""}",[],instagram,1592758718316575,UA000000104083450
macOS,"{""purchase_revenue_in_usd"":1045,""total_item_quantity"":1,""unique_items"":1}",finalize,1592771906095278,1592773956940441,"{""city"":""Palatka"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",email,1592765102603167,UA000000104131964
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592764460301507,"{""city"":""Rancho Cucamonga"",""state"":""CA""}",[],email,1592764460301507,UA000000104127284
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592760309191123,"{""city"":""Grand Island"",""state"":""NE""}",[],facebook,1592760309191123,UA000000104095818
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592760860150373,"{""city"":""Dallas"",""state"":""TX""}",[],instagram,1592760860150373,UA000000104100120
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592758312211142,"{""city"":""Gatesville"",""state"":""TX""}",[],youtube,1592758312211142,UA000000104080210
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592923016083236,1592923034579398,"{""city"":""Spanish Fort"",""state"":""AL""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1075.5,""price_in_usd"":1195,""quantity"":1}]",email,1592763346996883,UA000000104119121
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592767354318436,1592767541520988,"{""city"":""Los Angeles"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1592767139528878,UA000000104145912
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592756262726863,1592756610593389,"{""city"":""Novi"",""state"":""MI""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",facebook,1592755889691552,UA000000104061449
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592755925232933,"{""city"":""Yorba Linda"",""state"":""CA""}",[],google,1592755925232933,UA000000104061683
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592760808266245,"{""city"":""San Francisco"",""state"":""CA""}",[],youtube,1592760808266245,UA000000104099695
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592762192647029,1592764473110510,"{""city"":""Columbus"",""state"":""OH""}","[{""coupon"":null,""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1795,""price_in_usd"":1795,""quantity"":1}]",youtube,1592760030295829,UA000000104093637
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592756751446419,1592756821035148,"{""city"":""Agoura Hills"",""state"":""CA""}",[],facebook,1592756634357910,UA000000104067204
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592762993013105,"{""city"":""Chicago"",""state"":""IL""}",[],direct,1592762993013105,UA000000104116508
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592759925062549,"{""city"":""Lake Forest"",""state"":""IL""}",[],instagram,1592759925062549,UA000000104092813
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592759528642294,"{""city"":""Carmel"",""state"":""IN""}",[],google,1592759528642294,UA000000104089677
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1592764539533990,1592764552583296,"{""city"":""Euless"",""state"":""TX""}",[],google,1592764336772144,UA000000104126374
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592757444569036,"{""city"":""Liberty Lake"",""state"":""WA""}",[],facebook,1592757444569036,UA000000104073462
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1592761157520469,1592761496436936,"{""city"":""Baytown"",""state"":""TX""}",[],facebook,1592761157520469,UA000000104102384
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592766659610131,"{""city"":""Clovis"",""state"":""CA""}",[],youtube,1592766659610131,UA000000104142704
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592764349446208,"{""city"":""Houston"",""state"":""TX""}",[],instagram,1592764349446208,UA000000104126475
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592760415143832,1592761315390378,"{""city"":""Half Moon Bay"",""state"":""CA""}",[],youtube,1592760415143832,UA000000104096592
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592759292116935,"{""city"":""Chicago"",""state"":""IL""}",[],google,1592759292116935,UA000000104087852
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592765318804443,1592765409535381,"{""city"":""Highland"",""state"":""IL""}",[],google,1592765318804443,UA000000104133538
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592761922087322,1592761938578131,"{""city"":""Ames"",""state"":""IA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1592761265563238,UA000000104103227
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592765925689313,"{""city"":""Fremont"",""state"":""CA""}",[],google,1592765925689313,UA000000104137736
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592759694455669,1592760162293363,"{""city"":""Lincoln"",""state"":""NE""}",[],youtube,1592759658882599,UA000000104090739
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592755881152392,"{""city"":""Kansas City"",""state"":""MO""}",[],youtube,1592755881152392,UA000000104061391
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592769372258281,1592770919333238,"{""city"":""Gainesville"",""state"":""GA""}",[],facebook,1592768367345735,UA000000104153724
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592761740279663,1592761805154664,"{""city"":""New York"",""state"":""NY""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1},{""coupon"":null,""item_id"":""P_FOAM_S"",""item_name"":""Standard Foam Pillow"",""item_revenue_in_usd"":59,""price_in_usd"":59,""quantity"":1}]",email,1592760963599336,UA000000104100910
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592759593403659,"{""city"":""Fishers"",""state"":""IN""}",[],instagram,1592759593403659,UA000000104090223
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592756722948963,"{""city"":""Euclid"",""state"":""OH""}",[],facebook,1592756722948963,UA000000104067911
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592764059078986,"{""city"":""Midwest City"",""state"":""OK""}",[],google,1592764059078986,UA000000104124359
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1592757459363642,1592757646368921,"{""city"":""Houston"",""state"":""TX""}",[],google,1592757459363642,UA000000104073555
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592765526716581,"{""city"":""Eagle Mountain"",""state"":""UT""}",[],google,1592765526716581,UA000000104134983
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592755975226843,"{""city"":""St. Louis"",""state"":""MO""}",[],google,1592755975226843,UA000000104062058
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592762688293182,1592762695472643,"{""city"":""El Paso"",""state"":""TX""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1592762006219303,UA000000104108920
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592766920606798,1592767251419331,"{""city"":""Sunny Isles Beach"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_PREM_K"",""item_name"":""Premium King Mattress"",""item_revenue_in_usd"":1995,""price_in_usd"":1995,""quantity"":1}]",google,1592765039840714,UA000000104131527
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592893543584473,1592893655173492,"{""city"":""Roswell"",""state"":""NM""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":850.5,""price_in_usd"":945,""quantity"":1}]",email,1592766290886177,UA000000104140208
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1592756190975126,1592756325777272,"{""city"":""San Diego"",""state"":""CA""}",[],direct,1592756190975126,UA000000104063743
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cc_info,1592758672945501,1592759566402358,"{""city"":""Lewisville"",""state"":""TX""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1592755457279453,UA000000104058086
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592765277114518,"{""city"":""Alvin"",""state"":""TX""}",[],instagram,1592765277114518,UA000000104133186
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592764256876276,1592764325078097,"{""city"":""New York"",""state"":""NY""}",[],google,1592764256876276,UA000000104125752
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592760019816810,1592760025325950,"{""city"":""Moreno Valley"",""state"":""CA""}",[],email,1592759604431327,UA000000104090314
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592757474534589,"{""city"":""Maywood"",""state"":""CA""}",[],facebook,1592757474534589,UA000000104073681
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592762705582500,1592762757577796,"{""city"":""Carmel"",""state"":""IN""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",instagram,1592762075522089,UA000000104109498
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592762840554265,"{""city"":""Gardner"",""state"":""MA""}",[],google,1592762840554265,UA000000104115368
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1592759809642894,"{""city"":""Mesa"",""state"":""AZ""}",[],google,1592759809642894,UA000000104091963
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1592761242784326,1592761333966968,"{""city"":""San Jose"",""state"":""CA""}",[],google,1592761242784326,UA000000104103040
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",register,1592765683963880,1592765748298501,"{""city"":""Cleveland"",""state"":""OH""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",facebook,1592760863793856,UA000000104100141
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592768874225645,"{""city"":""Attleboro"",""state"":""MA""}",[],google,1592768874225645,UA000000104156726
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592756469037996,"{""city"":""Spokane"",""state"":""WA""}",[],google,1592756469037996,UA000000104065944
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592762534283729,"{""city"":""Inglewood"",""state"":""CA""}",[],facebook,1592762534283729,UA000000104113014
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",register,1592760418611292,1592760420619668,"{""city"":""Pico Rivera"",""state"":""CA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1592758089863229,UA000000104078475
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1592755417243239,1592756422581344,"{""city"":""North Liberty"",""state"":""IA""}",[],google,1592755417243239,UA000000104057802
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1593085188243346,1593085451773094,"{""city"":""Chicago"",""state"":""IL""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]",email,1592766518696355,UA000000104141761
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592766026385339,1592766030080776,"{""city"":""Jacksonville"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",facebook,1592765833599021,UA000000104137086
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1592760769617855,1592760842923248,"{""city"":""Columbus"",""state"":""OH""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",facebook,1592758914612668,UA000000104084952
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592762575364899,"{""city"":""West Covina"",""state"":""CA""}",[],youtube,1592762575364899,UA000000104113349
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592755997404424,"{""city"":""Boston"",""state"":""MA""}",[],instagram,1592755997404424,UA000000104062238
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592943938956226,1592945851546741,"{""city"":""Washington"",""state"":""DC""}","[{""coupon"":""NEWBED10"",""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":535.5,""price_in_usd"":595,""quantity"":1}]",email,1592761620697377,UA000000104105938
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1592763069546423,1592763100818043,"{""city"":""Rocky Mount"",""state"":""NC""}",[],google,1592763063253083,UA000000104117045
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",guest,1592767725004069,1592767882641635,"{""city"":""Richmond"",""state"":""VA""}","[{""coupon"":null,""item_id"":""M_STAN_F"",""item_name"":""Standard Full Mattress"",""item_revenue_in_usd"":945,""price_in_usd"":945,""quantity"":1}]",facebook,1592761165531876,UA000000104102442
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1592757784088975,1592758281422410,"{""city"":""Davenport"",""state"":""IA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",direct,1592757196494132,UA000000104071579
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1592761037058360,1592761261959134,"{""city"":""New York"",""state"":""NY""}",[],direct,1592761037058360,UA000000104101473
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cc_info,1592759543745563,1592759958098303,"{""city"":""Plantation"",""state"":""FL""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",facebook,1592756931115092,UA000000104069528
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1592763558494779,"{""city"":""St. Louis"",""state"":""MO""}",[],direct,1592763558494779,UA000000104120697
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592755595019235,"{""city"":""North College Hill"",""state"":""OH""}",[],google,1592755595019235,UA000000104059182
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1592759996888951,1592760007643185,"{""city"":""St. Charles"",""state"":""MO""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",facebook,1592759996888951,UA000000104093383
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592757193753178,"{""city"":""Longmont"",""state"":""CO""}",[],google,1592757193753178,UA000000104071551
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1592755653495564,"{""city"":""Charlotte"",""state"":""NC""}",[],google,1592755653495564,UA000000104059655
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",shipping_info,1592761631360026,1592761741903793,"{""city"":""Twin Falls"",""state"":""ID""}","[{""coupon"":null,""item_id"":""M_STAN_K"",""item_name"":""Standard King Mattress"",""item_revenue_in_usd"":1195,""price_in_usd"":1195,""quantity"":1}]",instagram,1592756835768855,UA000000104068817
